,CWE,CVE,CVSS_V3_baseScore,CVSS_V3_exploitabilityScore,CVSS_V3_attackComplexity,CVSS_V3_privilegesRequired,CVSS_V3_userInteraction
344,NVD-CWE-noinfo,CVE-2019-0549,5.5,1.8,LOW,LOW,NONE
345,CWE-20,CVE-2019-0550,8.4,1.7,LOW,HIGH,NONE
346,CWE-20,CVE-2019-0551,8.4,1.7,LOW,HIGH,NONE
347,CWE-863,CVE-2019-0552,8.8,2.0,LOW,LOW,NONE
348,NVD-CWE-noinfo,CVE-2019-0553,5.5,1.8,LOW,LOW,NONE
349,NVD-CWE-noinfo,CVE-2019-0554,5.5,1.8,LOW,LOW,NONE
350,CWE-862,CVE-2019-0555,7.8,1.1,HIGH,LOW,NONE
351,CWE-79,CVE-2019-0556,5.4,2.3,LOW,LOW,REQUIRED
352,CWE-79,CVE-2019-0557,5.4,2.3,LOW,LOW,REQUIRED
353,CWE-79,CVE-2019-0558,5.4,2.3,LOW,LOW,REQUIRED
354,NVD-CWE-noinfo,CVE-2019-0559,6.5,2.8,LOW,NONE,REQUIRED
355,NVD-CWE-noinfo,CVE-2019-0560,5.5,1.8,LOW,NONE,REQUIRED
356,NVD-CWE-noinfo,CVE-2019-0561,5.5,1.8,LOW,NONE,REQUIRED
357,NVD-CWE-noinfo,CVE-2019-0562,5.4,2.3,LOW,LOW,REQUIRED
358,CWE-19,CVE-2019-0564,7.5,3.9,LOW,NONE,NONE
359,CWE-787,CVE-2019-0565,7.5,1.6,HIGH,NONE,REQUIRED
360,CWE-862,CVE-2019-0566,8.8,2.8,LOW,NONE,REQUIRED
361,CWE-787,CVE-2019-0567,7.5,1.6,HIGH,NONE,REQUIRED
362,CWE-787,CVE-2019-0568,7.5,1.6,HIGH,NONE,REQUIRED
363,NVD-CWE-noinfo,CVE-2019-0569,5.5,1.8,LOW,LOW,NONE
364,CWE-416,CVE-2019-0570,7.8,1.8,LOW,LOW,NONE
365,CWE-706,CVE-2019-0571,7.8,1.8,LOW,NONE,REQUIRED
366,CWE-59,CVE-2019-0572,7.8,1.8,LOW,NONE,REQUIRED
367,CWE-862,CVE-2019-0573,7.8,1.8,LOW,NONE,REQUIRED
368,CWE-59,CVE-2019-0574,7.8,1.8,LOW,NONE,REQUIRED
369,NVD-CWE-noinfo,CVE-2019-0575,7.8,1.8,LOW,NONE,REQUIRED
370,NVD-CWE-noinfo,CVE-2019-0576,7.8,1.8,LOW,NONE,REQUIRED
371,NVD-CWE-noinfo,CVE-2019-0577,7.8,1.8,LOW,NONE,REQUIRED
372,NVD-CWE-noinfo,CVE-2019-0578,7.8,1.8,LOW,NONE,REQUIRED
373,NVD-CWE-noinfo,CVE-2019-0579,7.8,1.8,LOW,NONE,REQUIRED
374,NVD-CWE-noinfo,CVE-2019-0580,7.8,1.8,LOW,NONE,REQUIRED
375,NVD-CWE-noinfo,CVE-2019-0581,7.8,1.8,LOW,NONE,REQUIRED
376,NVD-CWE-noinfo,CVE-2019-0582,7.8,1.8,LOW,NONE,REQUIRED
377,NVD-CWE-noinfo,CVE-2019-0583,7.8,1.8,LOW,NONE,REQUIRED
378,NVD-CWE-noinfo,CVE-2019-0584,7.8,1.8,LOW,NONE,REQUIRED
379,NVD-CWE-noinfo,CVE-2019-0585,8.8,2.8,LOW,NONE,REQUIRED
380,CWE-787,CVE-2019-0586,9.8,3.9,LOW,NONE,NONE
381,CWE-732,CVE-2019-0588,6.5,2.8,LOW,LOW,NONE
382,CWE-787,CVE-2019-0590,7.5,1.6,HIGH,NONE,REQUIRED
383,CWE-787,CVE-2019-0591,7.5,1.6,HIGH,NONE,REQUIRED
384,CWE-787,CVE-2019-0592,7.5,1.6,HIGH,NONE,REQUIRED
385,CWE-787,CVE-2019-0593,7.5,1.6,HIGH,NONE,REQUIRED
386,CWE-20,CVE-2019-0594,8.8,2.8,LOW,LOW,NONE
387,NVD-CWE-noinfo,CVE-2019-0595,7.8,1.8,LOW,NONE,REQUIRED
388,NVD-CWE-noinfo,CVE-2019-0596,7.8,1.8,LOW,NONE,REQUIRED
389,NVD-CWE-noinfo,CVE-2019-0597,7.8,1.8,LOW,NONE,REQUIRED
390,NVD-CWE-noinfo,CVE-2019-0598,7.8,1.8,LOW,NONE,REQUIRED
391,NVD-CWE-noinfo,CVE-2019-0599,7.8,1.8,LOW,NONE,REQUIRED
392,NVD-CWE-noinfo,CVE-2019-0600,4.7,1.0,HIGH,LOW,NONE
393,NVD-CWE-noinfo,CVE-2019-0601,4.7,1.0,HIGH,LOW,NONE
394,NVD-CWE-noinfo,CVE-2019-0602,6.5,2.8,LOW,NONE,REQUIRED
395,NVD-CWE-noinfo,CVE-2019-0603,7.5,1.6,HIGH,LOW,NONE
396,CWE-20,CVE-2019-0604,9.8,3.9,LOW,NONE,NONE
397,CWE-787,CVE-2019-0605,7.5,1.6,HIGH,NONE,REQUIRED
398,CWE-787,CVE-2019-0606,7.5,1.6,HIGH,NONE,REQUIRED
399,CWE-787,CVE-2019-0607,7.5,1.6,HIGH,NONE,REQUIRED
400,CWE-290,CVE-2019-0608,4.3,2.8,LOW,NONE,REQUIRED
401,CWE-787,CVE-2019-0609,7.5,1.6,HIGH,NONE,REQUIRED
402,CWE-787,CVE-2019-0610,7.5,1.6,HIGH,NONE,REQUIRED
403,CWE-787,CVE-2019-0611,7.5,1.6,HIGH,NONE,REQUIRED
404,NVD-CWE-noinfo,CVE-2019-0612,5.3,1.6,HIGH,NONE,REQUIRED
405,CWE-119,CVE-2019-0613,8.8,2.8,LOW,NONE,REQUIRED
406,NVD-CWE-noinfo,CVE-2019-0614,6.5,2.8,LOW,NONE,REQUIRED
407,NVD-CWE-noinfo,CVE-2019-0615,6.5,2.8,LOW,NONE,REQUIRED
408,NVD-CWE-noinfo,CVE-2019-0616,6.5,2.8,LOW,NONE,REQUIRED
409,NVD-CWE-noinfo,CVE-2019-0617,7.8,1.8,LOW,NONE,REQUIRED
410,NVD-CWE-noinfo,CVE-2019-0618,8.8,2.8,LOW,NONE,REQUIRED
411,NVD-CWE-noinfo,CVE-2019-0619,6.5,2.8,LOW,NONE,REQUIRED
412,CWE-20,CVE-2019-0620,8.4,1.7,LOW,HIGH,NONE
413,NVD-CWE-noinfo,CVE-2019-0621,5.5,1.8,LOW,LOW,NONE
414,CWE-287,CVE-2019-0622,4.6,0.9,LOW,NONE,NONE
415,NVD-CWE-noinfo,CVE-2019-0623,7.8,1.8,LOW,LOW,NONE
416,CWE-79,CVE-2019-0624,5.4,2.3,LOW,LOW,REQUIRED
417,NVD-CWE-noinfo,CVE-2019-0625,7.8,1.8,LOW,NONE,REQUIRED
418,CWE-787,CVE-2019-0626,9.8,3.9,LOW,NONE,NONE
419,NVD-CWE-noinfo,CVE-2019-0627,7.8,1.8,LOW,LOW,NONE
420,NVD-CWE-noinfo,CVE-2019-0628,5.5,1.8,LOW,LOW,NONE
421,CWE-19,CVE-2019-0630,8.8,2.8,LOW,LOW,NONE
422,NVD-CWE-noinfo,CVE-2019-0631,7.8,1.8,LOW,LOW,NONE
423,NVD-CWE-noinfo,CVE-2019-0632,7.8,1.8,LOW,LOW,NONE
424,CWE-19,CVE-2019-0633,8.8,2.8,LOW,LOW,NONE
425,CWE-787,CVE-2019-0634,7.5,1.6,HIGH,NONE,REQUIRED
426,CWE-20,CVE-2019-0635,6.2,1.7,LOW,HIGH,NONE
427,NVD-CWE-noinfo,CVE-2019-0636,5.5,1.8,LOW,LOW,NONE
428,NVD-CWE-noinfo,CVE-2019-0637,7.5,3.9,LOW,NONE,NONE
429,CWE-190,CVE-2019-0639,7.5,1.6,HIGH,NONE,REQUIRED
430,CWE-787,CVE-2019-0640,7.5,1.6,HIGH,NONE,REQUIRED
431,NVD-CWE-noinfo,CVE-2019-0641,5.9,2.2,HIGH,NONE,NONE
432,CWE-787,CVE-2019-0642,7.5,1.6,HIGH,NONE,REQUIRED
433,NVD-CWE-noinfo,CVE-2019-0643,4.3,2.8,LOW,NONE,REQUIRED
434,CWE-787,CVE-2019-0644,7.5,1.6,HIGH,NONE,REQUIRED
435,CWE-787,CVE-2019-0645,7.5,1.6,HIGH,NONE,REQUIRED
436,CWE-79,CVE-2019-0646,5.4,2.3,LOW,LOW,REQUIRED
437,CWE-200,CVE-2019-0647,6.5,2.8,LOW,LOW,NONE
438,NVD-CWE-noinfo,CVE-2019-0648,4.3,2.8,LOW,NONE,REQUIRED
439,NVD-CWE-noinfo,CVE-2019-0649,8.1,2.2,HIGH,NONE,NONE
440,CWE-787,CVE-2019-0650,7.5,1.6,HIGH,NONE,REQUIRED
441,CWE-787,CVE-2019-0651,7.5,1.6,HIGH,NONE,REQUIRED
442,CWE-787,CVE-2019-0652,7.5,1.6,HIGH,NONE,REQUIRED
443,NVD-CWE-noinfo,CVE-2019-0654,4.3,2.8,LOW,NONE,REQUIRED
444,CWE-787,CVE-2019-0655,7.5,1.6,HIGH,NONE,REQUIRED
445,NVD-CWE-noinfo,CVE-2019-0656,7.0,1.0,HIGH,LOW,NONE
446,CWE-20,CVE-2019-0657,5.9,2.2,HIGH,NONE,NONE
447,NVD-CWE-noinfo,CVE-2019-0658,6.5,2.8,LOW,NONE,REQUIRED
448,NVD-CWE-noinfo,CVE-2019-0659,7.0,1.0,HIGH,LOW,NONE
449,NVD-CWE-noinfo,CVE-2019-0660,6.5,2.8,LOW,NONE,REQUIRED
450,NVD-CWE-noinfo,CVE-2019-0661,5.5,1.8,LOW,LOW,NONE
451,NVD-CWE-noinfo,CVE-2019-0662,8.8,2.8,LOW,NONE,REQUIRED
452,CWE-665,CVE-2019-0663,5.5,1.8,LOW,LOW,NONE
453,NVD-CWE-noinfo,CVE-2019-0664,6.5,2.8,LOW,NONE,REQUIRED
454,CWE-787,CVE-2019-0665,7.5,1.6,HIGH,NONE,REQUIRED
455,CWE-787,CVE-2019-0666,7.5,1.6,HIGH,NONE,REQUIRED
456,CWE-787,CVE-2019-0667,7.5,1.6,HIGH,NONE,REQUIRED
457,CWE-79,CVE-2019-0668,8.8,2.8,LOW,LOW,NONE
458,NVD-CWE-noinfo,CVE-2019-0669,6.5,2.8,LOW,NONE,REQUIRED
459,CWE-20,CVE-2019-0670,6.1,2.8,LOW,NONE,REQUIRED
460,NVD-CWE-noinfo,CVE-2019-0671,7.8,1.8,LOW,NONE,REQUIRED
461,NVD-CWE-noinfo,CVE-2019-0672,7.8,1.8,LOW,NONE,REQUIRED
462,NVD-CWE-noinfo,CVE-2019-0673,7.8,1.8,LOW,NONE,REQUIRED
463,NVD-CWE-noinfo,CVE-2019-0674,7.8,1.8,LOW,NONE,REQUIRED
464,NVD-CWE-noinfo,CVE-2019-0675,7.8,1.8,LOW,NONE,REQUIRED
465,NVD-CWE-noinfo,CVE-2019-0676,6.5,2.8,LOW,NONE,REQUIRED
466,CWE-863,CVE-2019-0678,6.8,1.6,HIGH,NONE,REQUIRED
467,CWE-787,CVE-2019-0680,7.5,1.6,HIGH,NONE,REQUIRED
468,CWE-190,CVE-2019-0682,7.8,1.8,LOW,LOW,NONE
469,CWE-276,CVE-2019-0683,5.9,2.2,HIGH,NONE,NONE
470,NVD-CWE-noinfo,CVE-2019-0685,7.8,1.8,LOW,LOW,NONE
471,NVD-CWE-noinfo,CVE-2019-0686,7.4,2.2,HIGH,NONE,NONE
472,CWE-327,CVE-2019-0688,7.5,3.9,LOW,NONE,NONE
473,CWE-190,CVE-2019-0689,7.8,1.8,LOW,LOW,NONE
474,CWE-20,CVE-2019-0690,6.8,2.3,LOW,LOW,NONE
475,CWE-190,CVE-2019-0692,7.8,1.8,LOW,LOW,NONE
476,CWE-190,CVE-2019-0693,7.8,1.8,LOW,LOW,NONE
477,CWE-190,CVE-2019-0694,7.8,1.8,LOW,LOW,NONE
478,CWE-20,CVE-2019-0695,6.8,2.3,LOW,LOW,NONE
479,NVD-CWE-noinfo,CVE-2019-0696,7.8,1.8,LOW,LOW,NONE
480,CWE-787,CVE-2019-0697,9.8,3.9,LOW,NONE,NONE
481,CWE-787,CVE-2019-0698,9.8,3.9,LOW,NONE,NONE
482,CWE-20,CVE-2019-0701,6.8,2.3,LOW,LOW,NONE
483,NVD-CWE-noinfo,CVE-2019-0702,5.5,1.8,LOW,LOW,NONE
484,NVD-CWE-noinfo,CVE-2019-0703,6.5,2.8,LOW,LOW,NONE
485,NVD-CWE-noinfo,CVE-2019-0704,6.5,2.8,LOW,LOW,NONE
486,CWE-787,CVE-2019-0707,7.0,1.0,HIGH,LOW,NONE
487,CWE-416,CVE-2019-0708,9.8,3.9,LOW,NONE,NONE
488,CWE-20,CVE-2019-0709,8.4,1.7,LOW,HIGH,NONE
489,CWE-20,CVE-2019-0710,6.8,2.3,LOW,LOW,NONE
490,CWE-20,CVE-2019-0711,6.8,2.3,LOW,LOW,NONE
491,CWE-20,CVE-2019-0712,6.8,2.3,LOW,HIGH,NONE
492,CWE-20,CVE-2019-0713,6.8,2.3,LOW,LOW,NONE
493,CWE-20,CVE-2019-0714,6.2,1.7,LOW,HIGH,NONE
494,CWE-20,CVE-2019-0715,6.2,1.7,LOW,HIGH,NONE
495,NVD-CWE-noinfo,CVE-2019-0716,4.9,1.2,LOW,HIGH,NONE
496,CWE-20,CVE-2019-0717,6.2,1.7,LOW,HIGH,NONE
497,CWE-20,CVE-2019-0718,6.2,1.7,LOW,HIGH,NONE
498,CWE-20,CVE-2019-0719,9.1,2.3,LOW,HIGH,NONE
499,CWE-20,CVE-2019-0720,8.4,1.7,LOW,HIGH,NONE
500,CWE-20,CVE-2019-0721,9.1,2.3,LOW,HIGH,NONE
501,CWE-20,CVE-2019-0722,8.8,2.8,LOW,LOW,NONE
502,CWE-20,CVE-2019-0723,6.2,1.7,LOW,HIGH,NONE
503,NVD-CWE-noinfo,CVE-2019-0724,8.1,2.2,HIGH,NONE,NONE
504,CWE-787,CVE-2019-0725,9.8,3.9,LOW,NONE,NONE
505,CWE-787,CVE-2019-0726,9.8,3.9,LOW,NONE,NONE
506,NVD-CWE-noinfo,CVE-2019-0727,7.8,1.8,LOW,LOW,NONE
507,CWE-94,CVE-2019-0728,7.8,1.8,LOW,NONE,REQUIRED
508,CWE-332,CVE-2019-0729,9.8,3.9,LOW,NONE,NONE
509,CWE-264,CVE-2019-0730,7.8,1.8,LOW,LOW,NONE
510,CWE-264,CVE-2019-0731,7.8,1.8,LOW,LOW,NONE
511,CWE-863,CVE-2019-0732,7.8,1.8,LOW,LOW,NONE
512,NVD-CWE-noinfo,CVE-2019-0733,5.3,1.8,LOW,LOW,NONE
513,NVD-CWE-noinfo,CVE-2019-0734,8.1,2.2,HIGH,NONE,NONE
514,CWE-269,CVE-2019-0735,7.8,1.8,LOW,LOW,NONE
515,CWE-787,CVE-2019-0736,9.8,3.9,LOW,NONE,NONE
516,CWE-787,CVE-2019-0739,7.5,1.6,HIGH,NONE,REQUIRED
517,CWE-532,CVE-2019-0741,7.5,3.9,LOW,NONE,NONE
518,CWE-79,CVE-2019-0742,5.4,2.3,LOW,LOW,REQUIRED
519,CWE-79,CVE-2019-0743,5.4,2.3,LOW,LOW,REQUIRED
520,NVD-CWE-noinfo,CVE-2019-0746,6.5,2.8,LOW,NONE,REQUIRED
521,NVD-CWE-noinfo,CVE-2019-0748,7.8,1.8,LOW,NONE,REQUIRED
522,CWE-843,CVE-2019-0752,7.5,1.6,HIGH,NONE,REQUIRED
523,CWE-787,CVE-2019-0753,7.5,1.6,HIGH,NONE,REQUIRED
524,NVD-CWE-noinfo,CVE-2019-0754,5.5,1.8,LOW,LOW,NONE
525,NVD-CWE-noinfo,CVE-2019-0755,5.5,1.8,LOW,LOW,NONE
526,CWE-611,CVE-2019-0756,8.8,2.8,LOW,NONE,REQUIRED
527,NVD-CWE-noinfo,CVE-2019-0757,6.5,2.8,LOW,LOW,NONE
528,NVD-CWE-noinfo,CVE-2019-0758,6.5,2.8,LOW,NONE,REQUIRED
529,NVD-CWE-noinfo,CVE-2019-0759,5.5,1.8,LOW,LOW,NONE
530,CWE-863,CVE-2019-0761,6.5,2.8,LOW,NONE,REQUIRED
531,CWE-863,CVE-2019-0762,4.3,2.8,LOW,NONE,REQUIRED
532,CWE-787,CVE-2019-0763,7.5,1.6,HIGH,NONE,REQUIRED
533,CWE-88,CVE-2019-0764,6.5,2.8,LOW,NONE,REQUIRED
534,CWE-787,CVE-2019-0765,8.8,2.8,LOW,NONE,REQUIRED
535,NVD-CWE-noinfo,CVE-2019-0766,7.8,1.8,LOW,LOW,NONE
536,CWE-665,CVE-2019-0767,5.5,1.8,LOW,LOW,NONE
537,CWE-20,CVE-2019-0768,4.3,2.8,LOW,NONE,REQUIRED
538,CWE-787,CVE-2019-0769,7.5,1.6,HIGH,NONE,REQUIRED
539,CWE-787,CVE-2019-0770,7.5,1.6,HIGH,NONE,REQUIRED
540,CWE-787,CVE-2019-0771,7.5,1.6,HIGH,NONE,REQUIRED
541,CWE-787,CVE-2019-0772,8.8,2.8,LOW,NONE,REQUIRED
542,CWE-787,CVE-2019-0773,7.5,1.6,HIGH,NONE,REQUIRED
543,NVD-CWE-noinfo,CVE-2019-0774,6.5,2.8,LOW,NONE,REQUIRED
544,NVD-CWE-noinfo,CVE-2019-0775,4.7,1.0,HIGH,LOW,NONE
545,NVD-CWE-noinfo,CVE-2019-0776,5.5,1.8,LOW,LOW,NONE
546,CWE-79,CVE-2019-0777,5.4,2.3,LOW,LOW,REQUIRED
547,CWE-79,CVE-2019-0778,5.4,2.3,LOW,LOW,REQUIRED
548,CWE-787,CVE-2019-0779,7.5,1.6,HIGH,NONE,REQUIRED
549,CWE-787,CVE-2019-0780,7.5,1.6,HIGH,NONE,REQUIRED
550,CWE-665,CVE-2019-0782,5.5,1.8,LOW,LOW,NONE
551,CWE-787,CVE-2019-0783,7.5,1.6,HIGH,NONE,REQUIRED
552,CWE-787,CVE-2019-0784,7.5,1.6,HIGH,NONE,REQUIRED
553,CWE-787,CVE-2019-0785,9.8,3.9,LOW,NONE,NONE
554,CWE-20,CVE-2019-0786,9.8,3.9,LOW,NONE,NONE
555,NVD-CWE-noinfo,CVE-2019-0787,8.8,2.8,LOW,NONE,REQUIRED
556,NVD-CWE-noinfo,CVE-2019-0788,8.8,2.8,LOW,NONE,REQUIRED
557,CWE-611,CVE-2019-0790,8.8,2.8,LOW,NONE,REQUIRED
558,CWE-611,CVE-2019-0791,8.8,2.8,LOW,NONE,REQUIRED
559,CWE-611,CVE-2019-0792,8.8,2.8,LOW,NONE,REQUIRED
560,CWE-611,CVE-2019-0793,8.8,2.8,LOW,NONE,REQUIRED
561,NVD-CWE-noinfo,CVE-2019-0794,8.8,2.8,LOW,NONE,REQUIRED
562,CWE-611,CVE-2019-0795,8.8,2.8,LOW,NONE,REQUIRED
563,CWE-264,CVE-2019-0796,5.5,1.8,LOW,LOW,NONE
564,NVD-CWE-noinfo,CVE-2019-0797,7.8,1.8,LOW,LOW,NONE
565,CWE-79,CVE-2019-0798,6.1,2.8,LOW,NONE,REQUIRED
566,CWE-19,CVE-2019-0801,7.8,1.8,LOW,NONE,REQUIRED
567,NVD-CWE-noinfo,CVE-2019-0802,6.5,2.8,LOW,NONE,REQUIRED
568,NVD-CWE-noinfo,CVE-2019-0803,7.8,1.8,LOW,LOW,NONE
569,CWE-732,CVE-2019-0804,6.5,2.8,LOW,LOW,NONE
570,CWE-345,CVE-2019-0805,7.8,1.8,LOW,LOW,NONE
571,CWE-787,CVE-2019-0806,7.5,1.6,HIGH,NONE,REQUIRED
572,NVD-CWE-noinfo,CVE-2019-0808,7.8,1.8,LOW,LOW,NONE
573,CWE-426,CVE-2019-0809,7.8,1.8,LOW,NONE,REQUIRED
574,CWE-787,CVE-2019-0810,7.5,1.6,HIGH,NONE,REQUIRED
575,CWE-843,CVE-2019-0810,7.5,1.6,HIGH,NONE,REQUIRED
576,CWE-19,CVE-2019-0811,7.5,3.9,LOW,NONE,NONE
577,CWE-787,CVE-2019-0812,7.5,1.6,HIGH,NONE,REQUIRED
578,NVD-CWE-noinfo,CVE-2019-0813,9.8,3.9,LOW,NONE,NONE
579,NVD-CWE-noinfo,CVE-2019-0814,5.5,1.8,LOW,LOW,NONE
580,CWE-19,CVE-2019-0815,7.5,3.9,LOW,NONE,NONE
581,CWE-706,CVE-2019-0816,5.1,1.4,HIGH,NONE,NONE
582,CWE-19,CVE-2019-0817,5.4,2.8,LOW,NONE,REQUIRED
583,NVD-CWE-noinfo,CVE-2019-0819,6.5,2.8,LOW,LOW,NONE
584,CWE-400,CVE-2019-0820,7.5,3.9,LOW,NONE,NONE
585,NVD-CWE-noinfo,CVE-2019-0821,6.5,2.8,LOW,LOW,NONE
586,NVD-CWE-noinfo,CVE-2019-0822,7.8,1.8,LOW,NONE,REQUIRED
587,NVD-CWE-noinfo,CVE-2019-0823,7.8,1.8,LOW,NONE,REQUIRED
588,NVD-CWE-noinfo,CVE-2019-0824,7.8,1.8,LOW,NONE,REQUIRED
589,NVD-CWE-noinfo,CVE-2019-0825,7.8,1.8,LOW,NONE,REQUIRED
590,NVD-CWE-noinfo,CVE-2019-0826,7.8,1.8,LOW,NONE,REQUIRED
591,NVD-CWE-noinfo,CVE-2019-0827,7.8,1.8,LOW,NONE,REQUIRED
592,NVD-CWE-noinfo,CVE-2019-0828,7.8,1.8,LOW,NONE,REQUIRED
593,CWE-787,CVE-2019-0829,7.5,1.6,HIGH,NONE,REQUIRED
594,CWE-79,CVE-2019-0830,5.4,2.3,LOW,LOW,REQUIRED
595,CWE-79,CVE-2019-0831,5.4,2.3,LOW,LOW,REQUIRED
596,NVD-CWE-noinfo,CVE-2019-0833,6.5,2.8,LOW,NONE,REQUIRED
597,NVD-CWE-noinfo,CVE-2019-0835,6.5,2.8,LOW,NONE,REQUIRED
598,CWE-367,CVE-2019-0836,7.8,1.8,LOW,LOW,NONE
599,NVD-CWE-noinfo,CVE-2019-0837,5.5,1.8,LOW,LOW,NONE
600,NVD-CWE-noinfo,CVE-2019-0838,7.8,1.8,LOW,LOW,NONE
601,NVD-CWE-noinfo,CVE-2019-0839,4.4,0.8,LOW,HIGH,NONE
602,NVD-CWE-noinfo,CVE-2019-0840,5.5,1.8,LOW,LOW,NONE
603,CWE-59,CVE-2019-0841,7.8,1.8,LOW,LOW,NONE
604,CWE-787,CVE-2019-0842,8.8,2.8,LOW,NONE,REQUIRED
605,NVD-CWE-noinfo,CVE-2019-0844,5.5,1.8,LOW,LOW,NONE
606,NVD-CWE-noinfo,CVE-2019-0845,8.8,2.8,LOW,NONE,REQUIRED
607,NVD-CWE-noinfo,CVE-2019-0846,7.8,1.8,LOW,NONE,REQUIRED
608,NVD-CWE-noinfo,CVE-2019-0847,7.8,1.8,LOW,NONE,REQUIRED
609,NVD-CWE-noinfo,CVE-2019-0848,5.5,1.8,LOW,LOW,NONE
610,NVD-CWE-noinfo,CVE-2019-0849,6.5,2.8,LOW,NONE,REQUIRED
611,NVD-CWE-noinfo,CVE-2019-0851,7.8,1.8,LOW,NONE,REQUIRED
612,CWE-824,CVE-2019-0853,8.8,2.8,LOW,NONE,REQUIRED
613,NVD-CWE-noinfo,CVE-2019-0856,7.2,1.2,LOW,HIGH,NONE
614,CWE-116,CVE-2019-0857,6.5,2.8,LOW,NONE,REQUIRED
615,CWE-79,CVE-2019-0858,6.1,2.8,LOW,NONE,REQUIRED
616,NVD-CWE-noinfo,CVE-2019-0859,7.8,1.8,LOW,LOW,NONE
617,CWE-787,CVE-2019-0860,7.5,1.6,HIGH,NONE,REQUIRED
618,CWE-787,CVE-2019-0861,7.5,1.6,HIGH,NONE,REQUIRED
619,CWE-787,CVE-2019-0862,7.5,1.6,HIGH,NONE,REQUIRED
620,NVD-CWE-noinfo,CVE-2019-0863,7.8,1.8,LOW,LOW,NONE
621,NVD-CWE-noinfo,CVE-2019-0864,5.5,1.8,LOW,LOW,NONE
622,NVD-CWE-noinfo,CVE-2019-0865,7.5,3.9,LOW,NONE,NONE
623,CWE-79,CVE-2019-0866,6.1,2.8,LOW,NONE,REQUIRED
624,CWE-79,CVE-2019-0867,6.1,2.8,LOW,NONE,REQUIRED
625,CWE-79,CVE-2019-0868,6.1,2.8,LOW,NONE,REQUIRED
626,CWE-79,CVE-2019-0869,6.1,2.8,LOW,NONE,REQUIRED
627,CWE-79,CVE-2019-0870,6.1,2.8,LOW,NONE,REQUIRED
628,CWE-79,CVE-2019-0871,6.1,2.8,LOW,NONE,REQUIRED
629,CWE-79,CVE-2019-0872,5.4,2.3,LOW,LOW,REQUIRED
630,CWE-79,CVE-2019-0874,6.1,2.8,LOW,NONE,REQUIRED
631,NVD-CWE-noinfo,CVE-2019-0875,7.5,3.9,LOW,NONE,NONE
632,NVD-CWE-noinfo,CVE-2019-0876,5.5,1.8,LOW,LOW,NONE
633,NVD-CWE-noinfo,CVE-2019-0877,7.8,1.8,LOW,LOW,NONE
634,NVD-CWE-noinfo,CVE-2019-0879,7.8,1.8,LOW,LOW,NONE
635,NVD-CWE-noinfo,CVE-2019-0880,7.8,1.8,LOW,LOW,NONE
636,CWE-522,CVE-2019-0881,7.8,1.8,LOW,LOW,NONE
637,NVD-CWE-noinfo,CVE-2019-0882,6.5,2.8,LOW,NONE,REQUIRED
638,CWE-787,CVE-2019-0884,7.5,1.6,HIGH,NONE,REQUIRED
639,CWE-20,CVE-2019-0885,7.8,1.8,LOW,NONE,REQUIRED
640,CWE-20,CVE-2019-0886,6.8,2.3,LOW,LOW,NONE
641,CWE-22,CVE-2019-0887,8.0,2.1,LOW,LOW,REQUIRED
642,NVD-CWE-noinfo,CVE-2019-0888,8.8,2.8,LOW,NONE,REQUIRED
643,NVD-CWE-noinfo,CVE-2019-0889,7.8,1.8,LOW,NONE,REQUIRED
644,NVD-CWE-noinfo,CVE-2019-0890,7.8,1.8,LOW,NONE,REQUIRED
645,NVD-CWE-noinfo,CVE-2019-0891,7.8,1.8,LOW,NONE,REQUIRED
646,NVD-CWE-noinfo,CVE-2019-0892,7.8,1.8,LOW,LOW,NONE
647,NVD-CWE-noinfo,CVE-2019-0893,7.8,1.8,LOW,NONE,REQUIRED
648,NVD-CWE-noinfo,CVE-2019-0894,7.8,1.8,LOW,NONE,REQUIRED
649,NVD-CWE-noinfo,CVE-2019-0895,7.8,1.8,LOW,NONE,REQUIRED
650,NVD-CWE-noinfo,CVE-2019-0896,7.8,1.8,LOW,NONE,REQUIRED
651,NVD-CWE-noinfo,CVE-2019-0897,7.8,1.8,LOW,NONE,REQUIRED
652,NVD-CWE-noinfo,CVE-2019-0898,7.8,1.8,LOW,NONE,REQUIRED
653,NVD-CWE-noinfo,CVE-2019-0899,7.8,1.8,LOW,NONE,REQUIRED
654,NVD-CWE-noinfo,CVE-2019-0900,7.8,1.8,LOW,NONE,REQUIRED
655,NVD-CWE-noinfo,CVE-2019-0901,7.8,1.8,LOW,NONE,REQUIRED
656,NVD-CWE-noinfo,CVE-2019-0902,8.8,2.8,LOW,NONE,REQUIRED
657,NVD-CWE-noinfo,CVE-2019-0903,8.8,2.8,LOW,NONE,REQUIRED
658,NVD-CWE-noinfo,CVE-2019-0904,8.8,2.8,LOW,NONE,REQUIRED
659,NVD-CWE-noinfo,CVE-2019-0905,8.8,2.8,LOW,NONE,REQUIRED
660,CWE-129,CVE-2019-0906,8.8,2.8,LOW,NONE,REQUIRED
661,NVD-CWE-noinfo,CVE-2019-0907,8.8,2.8,LOW,NONE,REQUIRED
662,NVD-CWE-noinfo,CVE-2019-0908,8.8,2.8,LOW,NONE,REQUIRED
663,NVD-CWE-noinfo,CVE-2019-0909,8.8,2.8,LOW,NONE,REQUIRED
664,CWE-787,CVE-2019-0911,7.5,1.6,HIGH,NONE,REQUIRED
